Date,Close,High,Low,Open,Volume
2025-02-04,2735.05126953125,2888.25,2636.165771484375,2883.818359375,48795275985
2025-02-05,2787.779052734375,2824.400146484375,2701.10498046875,2735.225830078125,31960764447
2025-02-06,2688.40087890625,2857.14208984375,2662.44580078125,2787.65869140625,29500645692
2025-02-07,2622.211181640625,2798.02880859375,2564.96826171875,2688.8974609375,29526663418
2025-02-08,2632.308349609375,2665.484619140625,2591.778564453125,2623.001953125,17059263074
2025-02-09,2628.72119140625,2695.222412109375,2530.435791015625,2632.578125,17517088276
2025-02-10,2661.166748046875,2692.80859375,2564.0185546875,2628.650146484375,19414208113
2025-02-11,2602.781982421875,2724.90234375,2565.397216796875,2661.315673828125,21156550492
2025-02-12,2736.902099609375,2794.867431640625,2551.174560546875,2602.828125,26919387954
2025-02-13,2675.902587890625,2756.443359375,2615.667724609375,2737.028564453125,19481004625
2025-02-14,2726.091552734375,2790.023681640625,2666.26806640625,2675.939453125,17732289901
2025-02-15,2693.559814453125,2738.68115234375,2668.53173828125,2726.07470703125,10803019357
2025-02-16,2663.31591796875,2724.096435546875,2655.297607421875,2693.5625,10593602117
2025-02-17,2743.19970703125,2848.7841796875,2640.18212890625,2663.2294921875,24170425078
2025-02-18,2669.3388671875,2754.6767578125,2606.900390625,2743.02294921875,23004152928
2025-02-19,2715.77099609375,2735.917724609375,2656.375732421875,2669.21337890625,15272401903
2025-02-20,2740.386474609375,2770.030517578125,2708.216064453125,2715.6826171875,15917259320
2025-02-21,2659.655517578125,2842.8271484375,2616.91943359375,2740.022216796875,31441524621
2025-02-22,2764.029296875,2797.057861328125,2653.867431640625,2660.035888671875,16403164397
2025-02-23,2821.310302734375,2850.6103515625,2746.773681640625,2764.031005859375,20493767269
2025-02-24,2513.8212890625,2839.010009765625,2478.8994140625,2820.456298828125,29127380459
2025-02-25,2493.592529296875,2529.669189453125,2326.632080078125,2514.2109375,40044790246
2025-02-26,2331.45263671875,2503.422119140625,2255.054931640625,2493.381591796875,28815111323
2025-02-27,2305.484375,2378.08740234375,2230.4482421875,2331.51025390625,24286213447
2025-02-28,2237.9052734375,2310.94921875,2076.169921875,2305.56005859375,35737904667
2025-03-01,2216.643310546875,2279.873046875,2144.090087890625,2237.942138671875,16135258239
2025-03-02,2519.694580078125,2548.811767578125,2175.321533203125,2216.521728515625,34854193845
2025-03-03,2145.573974609375,2522.316650390625,2097.076171875,2519.531005859375,31473561910
2025-03-04,2170.01513671875,2220.358642578125,1996.767578125,2145.65283203125,33935738380
2025-03-05,2241.977294921875,2272.79736328125,2156.099365234375,2169.98681640625,22105432727
2025-03-06,2202.476806640625,2319.396240234375,2177.677001953125,2241.906494140625,18509069102
2025-03-07,2138.987548828125,2254.232421875,2103.47265625,2202.498291015625,22425792863
2025-03-08,2201.51025390625,2232.3271484375,2107.72802734375,2139.7978515625,10533204814
2025-03-09,2015.5091552734375,2210.313720703125,1991.1934814453125,2201.708740234375,16103964994
2025-03-10,1861.1513671875,2150.706298828125,1812.766845703125,2015.430419921875,35005066442
2025-03-11,1919.844970703125,1961.7977294921875,1760.9417724609375,1859.7777099609375,30898385863
2025-03-12,1908.982666015625,1954.5711669921875,1832.01904296875,1919.664794921875,22898872951
2025-03-13,1862.9696044921875,1919.688232421875,1823.525390625,1909.015380859375,17977225564
2025-03-14,1909.467529296875,1945.0914306640625,1861.10595703125,1862.9979248046875,12122715282
2025-03-15,1937.3946533203125,1955.2384033203125,1904.9656982421875,1909.528076171875,6456484591
2025-03-16,1887.43505859375,1940.474365234375,1863.489013671875,1937.384765625,9292997638
2025-03-17,1927.0029296875,1951.6259765625,1880.484375,1887.44921875,10436892087
2025-03-18,1932.54345703125,1935.1820068359375,1872.5089111328125,1927.0057373046875,10170844746
2025-03-19,2057.7490234375,2068.764404296875,1928.24951171875,1932.5445556640625,20065206266
2025-03-20,1982.099853515625,2067.483642578125,1952.2432861328125,2057.951171875,13217865782
2025-03-21,1964.8475341796875,1994.8914794921875,1937.2115478515625,1981.85302734375,9708125480
2025-03-22,1980.037841796875,2005.0411376953125,1964.27099609375,1964.9404296875,6117036512
2025-03-23,2005.2991943359375,2019.889404296875,1977.7093505859375,1979.983642578125,7522339707
2025-03-24,2077.47900390625,2101.9833984375,1978.7637939453125,2005.7183837890625,14044912402
2025-03-25,2067.76416015625,2096.518310546875,2038.64453125,2078.568115234375,11735658914
2025-03-26,2009.1893310546875,2078.369140625,1982.412353515625,2067.5087890625,13178523590
2025-03-27,2002.357421875,2037.3961181640625,1987.7177734375,2008.9405517578125,11593274543
2025-03-28,1895.5029296875,2015.454345703125,1863.0106201171875,2002.4105224609375,18160526498
2025-03-29,1827.3203125,1911.90087890625,1799.2008056640625,1895.5496826171875,12194771785
2025-03-30,1806.2186279296875,1847.570556640625,1769.4127197265625,1827.31103515625,9854857162
2025-03-31,1823.47998046875,1852.5513916015625,1778.6922607421875,1806.3165283203125,15765030938
2025-04-01,1905.491455078125,1926.302978515625,1820.350341796875,1823.5623779296875,15001220420
2025-04-02,1795.313232421875,1951.1802978515625,1782.76025390625,1905.484619140625,22593742104
2025-04-03,1815.63720703125,1844.071044921875,1751.380859375,1794.97607421875,16450974373
2025-04-04,1815.335205078125,1833.956787109375,1760.588623046875,1815.60986328125,18061720814
2025-04-05,1805.9732666015625,1826.298583984375,1767.5135498046875,1815.344970703125,6374712479
2025-04-06,1576.72802734375,1815.5748291015625,1539.43798828125,1805.9630126953125,22154445576
2025-04-07,1555.240966796875,1634.0411376953125,1415.37353515625,1576.9498291015625,46073959047
2025-04-08,1472.5531005859375,1617.33984375,1447.610107421875,1554.93212890625,21315312919
2025-04-09,1668.0400390625,1687.18798828125,1386.79931640625,1472.6014404296875,39252195855
2025-04-10,1522.518798828125,1669.3941650390625,1474.9141845703125,1668.2017822265625,21379604307
2025-04-11,1567.1497802734375,1587.53857421875,1505.001953125,1522.4730224609375,14871838813
2025-04-12,1643.528564453125,1666.017578125,1546.819580078125,1567.15576171875,12110995013
2025-04-13,1596.685791015625,1648.2867431640625,1564.8388671875,1643.5010986328125,13909890792
2025-04-14,1622.7698974609375,1689.8575439453125,1596.0865478515625,1596.8818359375,16518325094
2025-04-15,1588.6324462890625,1659.836181640625,1585.2291259765625,1622.7718505859375,13175452875
2025-04-16,1578.1053466796875,1610.7821044921875,1540.0338134765625,1589.031005859375,15339621551
2025-04-17,1582.54833984375,1615.306884765625,1564.1956787109375,1578.01416015625,11312160796
2025-04-18,1588.9246826171875,1599.4168701171875,1573.9039306640625,1582.397216796875,7123507323
2025-04-19,1612.9228515625,1629.051513671875,1585.4730224609375,1588.9697265625,7168138700
2025-04-20,1587.5142822265625,1618.436767578125,1566.6915283203125,1612.966064453125,7642784469
2025-04-21,1579.7344970703125,1656.11962890625,1566.1474609375,1587.4609375,15403785611
2025-04-22,1757.3316650390625,1773.63916015625,1542.0003662109375,1579.815185546875,23747917555
2025-04-23,1796.104248046875,1829.7099609375,1746.924072265625,1757.196533203125,22904644756
2025-04-24,1769.8316650390625,1801.69140625,1724.74072265625,1795.9794921875,15207402759
2025-04-25,1786.634521484375,1826.696044921875,1740.3319091796875,1770.003662109375,17459399281
2025-04-26,1821.881103515625,1839.363037109375,1781.473876953125,1786.532958984375,11926379867
2025-04-27,1792.864990234375,1856.44384765625,1785.902099609375,1822.175537109375,11321944113
2025-04-28,1798.851806640625,1827.4822998046875,1747.726806640625,1792.4461669921875,17043640437
2025-04-29,1799.1756591796875,1842.0330810546875,1782.28125,1798.9122314453125,14734257744
2025-04-30,1793.775390625,1816.68994140625,1736.1429443359375,1799.2091064453125,14810431362
2025-05-01,1839.2215576171875,1872.9395751953125,1793.151123046875,1794.041015625,15861442721
2025-05-02,1842.7078857421875,1869.530029296875,1814.73046875,1839.1748046875,13570171872
2025-05-03,1833.8397216796875,1848.246826171875,1812.815673828125,1842.7181396484375,8344452620
2025-05-04,1808.59423828125,1849.99853515625,1804.4951171875,1833.647216796875,8918979887
2025-05-05,1819.697509765625,1832.05078125,1783.3148193359375,1808.7049560546875,11389336489
2025-05-06,1815.0875244140625,1820.796630859375,1753.3154296875,1819.7340087890625,13206516310
2025-05-07,1811.606689453125,1849.658447265625,1788.6873779296875,1815.0189208984375,50540755039
2025-05-08,2206.5146484375,2222.20556640625,1809.4569091796875,1811.54638671875,37777245241
2025-05-09,2345.50732421875,2486.0068359375,2186.054443359375,2206.128173828125,43766026875
2025-05-10,2582.422607421875,2597.54345703125,2320.235107421875,2345.760498046875,30265913403
2025-05-11,2510.23779296875,2603.264404296875,2441.730712890625,2582.71044921875,26496368543
2025-05-12,2496.397705078125,2620.897216796875,2411.594482421875,2510.289306640625,32121858921
2025-05-13,2680.129638671875,2736.89013671875,2418.32568359375,2496.33740234375,33528741590
2025-05-14,2610.063232421875,2721.949951171875,2549.68505859375,2680.26220703125,26602676588
2025-05-15,2546.85693359375,2645.07421875,2482.212890625,2610.02783203125,26637688883
2025-05-16,2536.297607421875,2645.60791015625,2532.027099609375,2547.058349609375,21298907763
2025-05-17,2475.75439453125,2537.78173828125,2449.0693359375,2536.297607421875,18830706230
2025-05-18,2498.233642578125,2585.697021484375,2344.668212890625,2475.76953125,25005164865
2025-05-19,2529.166748046875,2545.461181640625,2353.427001953125,2498.800048828125,27351331811
2025-05-20,2524.173095703125,2585.619873046875,2446.44677734375,2529.135009765625,23453322578
2025-05-21,2552.34716796875,2614.060791015625,2454.537841796875,2524.1591796875,31952904125
2025-05-22,2664.156982421875,2691.102294921875,2546.434814453125,2552.766845703125,26596978352
2025-05-23,2526.44189453125,2731.220703125,2504.87353515625,2664.08203125,30536501878
2025-05-24,2530.646240234375,2575.13134765625,2516.01806640625,2526.387939453125,11380899856
2025-05-25,2551.763916015625,2553.869140625,2467.880126953125,2530.89013671875,14556431364
2025-05-26,2564.138427734375,2598.566650390625,2530.321533203125,2551.380859375,14936610009
2025-05-27,2663.06982421875,2712.28515625,2512.588623046875,2564.140869140625,26264200536
2025-05-28,2682.212890625,2688.7421875,2611.160888671875,2663.01025390625,19087366068
2025-05-29,2632.65478515625,2784.75244140625,2620.982666015625,2681.84326171875,27567479811
2025-05-30,2529.943603515625,2648.2607421875,2510.163818359375,2632.8359375,24599403943
2025-05-31,2529.08740234375,2550.483642578125,2484.215576171875,2529.833984375,13992843765
2025-06-01,2536.266357421875,2547.77294921875,2472.540771484375,2529.0966796875,13287852482
2025-06-02,2607.097412109375,2615.515625,2477.292724609375,2536.184814453125,16744168824
2025-06-03,2593.2802734375,2652.418701171875,2582.25048828125,2607.197509765625,18291179016
2025-06-04,2608.64306640625,2677.970458984375,2585.73779296875,2593.482666015625,18621211035
2025-06-05,2416.28564453125,2640.60400390625,2395.753662109375,2608.607177734375,26194462737
2025-06-06,2477.19482421875,2530.391845703125,2387.608642578125,2416.455078125,19407449565
2025-06-07,2526.50537109375,2543.048828125,2459.13720703125,2477.183349609375,11664303387
2025-06-08,2510.787109375,2547.467041015625,2493.920166015625,2526.193359375,12097170203
2025-06-09,2681.51708984375,2693.806640625,2479.867919921875,2510.838134765625,20605172560
2025-06-10,2813.517578125,2824.80810546875,2658.67724609375,2681.285400390625,35555755055
2025-06-11,2773.529296875,2877.62939453125,2746.4599609375,2813.73974609375,30705408054
2025-06-12,2651.795166015625,2784.2626953125,2619.966552734375,2773.597900390625,25924959613
2025-06-13,2579.486083984375,2651.91552734375,2443.962646484375,2651.91552734375,37986747138
2025-06-14,2533.444091796875,2580.158203125,2491.49072265625,2579.721435546875,14285000473
2025-06-15,2546.837158203125,2558.677734375,2493.20458984375,2533.183349609375,13961893828
2025-06-16,2540.60498046875,2680.087646484375,2517.145263671875,2547.226806640625,22792449577
2025-06-17,2510.761474609375,2617.9013671875,2456.64892578125,2540.314453125,25653232897
2025-06-18,2524.301513671875,2546.62744140625,2469.05029296875,2510.81689453125,19873957905
2025-06-19,2521.653564453125,2546.76953125,2486.101806640625,2524.404052734375,12782730709
2025-06-20,2407.30419921875,2569.0146484375,2371.474365234375,2521.5263671875,22592586688
2025-06-21,2300.49560546875,2448.41162109375,2222.8125,2407.34765625,16108791762
2025-06-22,2228.213134765625,2313.85302734375,2116.681396484375,2298.8427734375,28458151601
2025-06-23,2421.824951171875,2434.23974609375,2191.418212890625,2228.484619140625,26247439429
2025-06-24,2448.0087890625,2481.222900390625,2379.5693359375,2421.83056640625,19539047009
2025-06-25,2419.310302734375,2468.677978515625,2394.607421875,2448.7373046875,17158118625
2025-06-26,2416.146728515625,2519.619873046875,2399.533935546875,2419.15478515625,18300413888
2025-06-27,2423.866943359375,2463.15478515625,2386.324951171875,2416.023193359375,15309834970
2025-06-28,2437.109375,2448.191650390625,2407.76171875,2423.92529296875,8273074809
2025-06-29,2500.9599609375,2523.320556640625,2417.625244140625,2437.11474609375,12500580479
2025-06-30,2486.46435546875,2521.720458984375,2438.054931640625,2500.60546875,16859727663
