Date,Close,High,Low,Open,Volume
2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947
2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456
2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395
2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800
2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391
2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272
2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530
2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860
2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277
2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288
2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396
2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690
2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482
2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862
2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771
2025-02-21,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470
2025-02-22,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477
2025-02-23,96273.921875,96671.875,95270.453125,96577.8046875,16999478976
2025-02-24,91418.171875,96503.453125,91371.7421875,96277.9609375,44046480529
2025-02-25,88736.171875,92511.078125,86008.234375,91437.1171875,92139104128
2025-02-26,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134
2025-02-27,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954
2025-02-28,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576
2025-03-01,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396
2025-03-02,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092
2025-03-03,86065.671875,94429.75,85081.3046875,94248.421875,70072228536
2025-03-04,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474
2025-03-05,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027
2025-03-06,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486
2025-03-07,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657
2025-03-08,86154.59375,86847.265625,85247.484375,86742.65625,18206118081
2025-03-09,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977
2025-03-10,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422
2025-03-11,82862.2109375,83577.7578125,76624.25,78523.875,54702837196
2025-03-12,83722.359375,84358.578125,80635.25,82857.375,40353484454
2025-03-13,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153
2025-03-14,83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414
2025-03-15,84343.109375,84672.671875,83639.59375,83968.40625,13650491277
2025-03-16,82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174
2025-03-17,84075.6875,84725.328125,82492.15625,82576.3359375,25092785558
2025-03-18,82718.5,84075.71875,81179.9921875,84075.71875,24095774594
2025-03-19,86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257
2025-03-20,84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961
2025-03-21,84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299
2025-03-22,83832.484375,84513.875,83674.78125,84046.2578125,9863214091
2025-03-23,86054.375,86094.78125,83794.9140625,83831.8984375,12594615537
2025-03-24,87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933
2025-03-25,87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049
2025-03-26,86900.8828125,88292.15625,85861.453125,87460.234375,26704046038
2025-03-27,87177.1015625,87786.7265625,85837.9375,86896.2578125,24413471941
2025-03-28,84353.1484375,87489.859375,83557.640625,87185.234375,34198619509
2025-03-29,82597.5859375,84567.3359375,81634.140625,84352.0703125,16969396135
2025-03-30,82334.5234375,83505.0,81573.25,82596.984375,14763760943
2025-03-31,82548.9140625,83870.125,81293.890625,82336.0625,29004228247
2025-04-01,85169.171875,85487.3671875,82429.359375,82551.921875,28175650319
2025-04-02,82485.7109375,88466.953125,82343.5390625,85180.609375,47584398470
2025-04-03,83102.828125,83909.296875,81282.1015625,82487.4765625,36852112080
2025-04-04,83843.8046875,84696.1484375,81670.75,83100.25,45157640207
2025-04-05,83504.796875,84207.015625,82377.734375,83844.703125,14380803631
2025-04-06,78214.484375,83704.71875,77097.7421875,83504.5078125,36294853736
2025-04-07,79235.3359375,81119.0625,74436.6796875,78221.3359375,91262424987
2025-04-08,76271.953125,80823.890625,76198.0234375,79218.4765625,48314590749
2025-04-09,82573.953125,83541.0,74589.671875,76273.5625,84213627038
2025-04-10,79626.140625,82700.9296875,78456.1328125,82565.9765625,44718000633
2025-04-11,83404.8359375,84247.4765625,78936.3203125,79625.046875,41656778779
2025-04-12,85287.109375,85856.1875,82769.375,83404.515625,24258059104
2025-04-13,83684.9765625,86015.1875,83027.0078125,85279.46875,28796984817
2025-04-14,84542.390625,85785.0,83690.640625,83694.5234375,34090769777
2025-04-15,83668.9921875,86429.3515625,83598.8203125,84539.6953125,28040322885
2025-04-16,84033.8671875,85428.28125,83100.6171875,83674.5078125,29617804112
2025-04-17,84895.75,85449.0703125,83749.75,84030.671875,21276866029
2025-04-18,84450.8046875,85095.046875,84298.8828125,84900.1875,12728372364
2025-04-19,85063.4140625,85597.703125,84353.4609375,84450.8671875,15259300427
2025-04-20,85174.3046875,85306.3828125,83976.84375,85066.0703125,14664050812
2025-04-21,87518.90625,88460.09375,85143.8359375,85171.5390625,41396190190
2025-04-22,93441.890625,93817.3828125,87084.53125,87521.875,55899038456
2025-04-23,93699.109375,94535.734375,91962.9609375,93427.5859375,41719568821
2025-04-24,93943.796875,94016.1953125,91696.7109375,93692.3984375,31483175315
2025-04-25,94720.5,95768.390625,92898.59375,93954.25,40915232364
2025-04-26,94646.9296875,95251.359375,93927.25,94714.6484375,17612825123
2025-04-27,93754.84375,95301.203125,93665.3984375,94660.90625,18090367764
2025-04-28,94978.75,95598.4921875,92860.8046875,93755.3046875,32363449569
2025-04-29,94284.7890625,95485.4140625,93796.6328125,94981.859375,25806129921
2025-04-30,94207.3125,95249.3203125,92979.640625,94286.46875,28344679831
2025-05-01,96492.3359375,97437.9609375,94153.6328125,94212.859375,32875889623
2025-05-02,96910.0703125,97905.8984375,96375.9453125,96494.96875,26421924677
2025-05-03,95891.796875,96943.8828125,95821.2890625,96904.6328125,15775154889
2025-05-04,94315.9765625,96318.921875,94173.4296875,95877.1875,18198688416
2025-05-05,94748.0546875,95193.1875,93566.265625,94319.5625,25816260327
2025-05-06,96802.4765625,96889.1796875,93399.859375,94748.3828125,26551275827
2025-05-07,97032.3203125,97625.8046875,95829.3359375,96800.1953125,76983822462
2025-05-08,103241.4609375,103969.5390625,96913.875,97034.25,69895404397
2025-05-09,102970.8515625,104297.4921875,102343.09375,103239.125,58198593958
2025-05-10,104696.328125,104961.765625,102830.484375,102973.7109375,42276713994
2025-05-11,104106.359375,104937.9921875,103364.7421875,104701.0703125,46285517406
2025-05-12,102812.953125,105747.453125,100814.40625,104106.9609375,63250475404
2025-05-13,104169.8125,104997.421875,101515.09375,102812.4921875,52608876410
2025-05-14,103539.4140625,104303.5625,102618.296875,104167.328125,45956071155
2025-05-15,103744.640625,104153.6171875,101440.8125,103538.828125,50408241840
2025-05-16,103489.2890625,104533.484375,103137.4765625,103735.65625,44386499364
2025-05-17,103191.0859375,103716.9453125,102659.1796875,103489.2890625,37898552742
2025-05-18,106446.0078125,106597.171875,103142.6015625,103186.953125,49887082058
2025-05-19,105606.1796875,107068.71875,102112.6875,106430.53125,61761126647
2025-05-20,106791.0859375,107307.1171875,104206.515625,105605.40625,36515726122
2025-05-21,109678.078125,110724.4609375,106127.234375,106791.3125,78086364051
2025-05-22,111673.28125,111970.171875,109285.0703125,109673.4921875,70157575642
2025-05-23,107287.796875,111798.90625,106841.3046875,111679.359375,67548133399
2025-05-24,107791.15625,109454.5234375,106895.2890625,107278.5078125,45903627163
2025-05-25,109035.390625,109313.3046875,106683.375,107802.2734375,47518041841
2025-05-26,109440.3671875,110376.8828125,108735.640625,109023.78125,45950461571
2025-05-27,108994.640625,110744.2109375,107609.5546875,109440.40625,57450176272
2025-05-28,107802.328125,109298.2890625,106812.9296875,108992.171875,49155377493
2025-05-29,105641.7578125,108910.046875,105374.3984375,107795.5703125,56022752042
2025-05-30,103998.5703125,106308.9453125,103685.7890625,105646.2109375,57655287183
2025-05-31,104638.09375,104927.1015625,103136.1171875,103994.71875,38997843858
2025-06-01,105652.1015625,105884.546875,103826.953125,104637.296875,37397056873
2025-06-02,105881.53125,105958.3125,103727.546875,105649.8125,45819706290
2025-06-03,105432.46875,106813.578125,104920.84375,105888.4765625,46196508367
2025-06-04,104731.984375,105997.6953125,104232.703125,105434.3671875,44544857105
2025-06-05,101575.953125,105936.6875,100436.8828125,104750.78125,57479298400
2025-06-06,104390.34375,105376.7734375,101169.5703125,101574.3671875,48856653697
2025-06-07,105615.625,105972.7578125,103987.3125,104390.6484375,38365033776
2025-06-08,105793.6484375,106497.0625,105075.328125,105617.5078125,36626232328
2025-06-09,110294.1015625,110561.421875,105400.234375,105793.0234375,55903193732
2025-06-10,110257.234375,110380.125,108367.7109375,110295.6875,54700101509
2025-06-11,108686.625,110384.21875,108086.328125,110261.796875,50842662052
2025-06-12,105929.0546875,108780.6953125,105785.6875,108685.9140625,54843867968
2025-06-13,106090.96875,106182.546875,102822.0234375,105924.59375,69550440846
2025-06-14,105472.40625,106203.7578125,104379.3671875,106108.0859375,38007870453
2025-06-15,105552.0234375,106157.1015625,104519.8828125,105464.84375,36744307742
2025-06-16,106796.7578125,108915.375,104997.625,105555.59375,50366626945
2025-06-17,104601.1171875,107750.1953125,103396.53125,106794.1171875,55964092176
2025-06-18,104883.328125,105581.8515625,103602.265625,104602.0703125,47318089133
2025-06-19,104684.2890625,105250.890625,103940.7734375,104886.7734375,37333806920
2025-06-20,103309.6015625,106539.3828125,102372.2109375,104681.03125,50951862476
2025-06-21,102257.40625,104015.78125,100973.0625,103315.078125,38360555118
2025-06-22,100987.140625,103351.6328125,98286.203125,102212.03125,65536997201
2025-06-23,105577.7734375,106116.859375,99705.75,100987.4765625,65237759656
2025-06-24,106045.6328125,106316.828125,104740.2421875,105571.515625,48822986421
2025-06-25,107361.2578125,108168.3984375,105881.390625,106047.40625,51624120283
2025-06-26,106960.0,108305.546875,106666.3515625,107375.0703125,43891990613
2025-06-27,107088.4296875,107772.46875,106449.9921875,106954.921875,45353692675
2025-06-28,107327.703125,107567.8828125,106883.9765625,107090.546875,30037708335
2025-06-29,108385.5703125,108526.3046875,107230.109375,107327.8203125,35534874438
2025-06-30,107135.3359375,108798.7890625,106759.6484375,108383.4375,42064804590
